language_table	sid	zh_hits	ko_hits	zh	ko_new	notes
t_language.xml	960134	宗族		变法以后，他与兄长一同组建起势力。他们挫败了许多对手，甚至不乏血亲长辈。其他宗族预测，他们很有可能成为国内下任公侯最有力的竞争者。甚至还有传言，已有文候私下内定了他们的席位。流言虽然浮夸，但他本人同样相信，只要在兄长的带领下，将魏国未来把握手中都指日可待。而他早该明白，变故的来临始终都是悄然的。迎接他外访回归的，是自己火光四溅的宅邸。家丁仆人，妻儿子嗣皆不见所踪。阴影中的刺客不予他准备，以刀尖将他逼上逃亡之路。可他真正绝望的，是对方告知，十年前那场大典之乱，原本就是兄长为他所准备的。	변법 이후, 그는 형님과 함께 세력을 구축했습니다. 그들은 수많은 경쟁자를 좌절시켰고, 그중에는 혈연관계인 어른들도 적지 않았습니다. 다른 종친들은 그들이 국내의 차기 공후 자리를 놓고 가장 강력한 경쟁자가 될 것이라고 예측했습니다. 심지어 문후가 이미 사적으로 그들의 자리를 내정했다는 소문까지 돌았습니다. 유언비어는 과장되었으나, 그 자신 또한 형님의 인도 아래 위나라의 미래를 손에 쥐는 것은 시간문제라고 믿었습니다. 그러나 그는 변고의 도래가 언제나 조용하다는 것을 진작 깨달았어야 했습니다. 외방 방문을 마치고 돌아온 그를 맞이한 것은 불길이 치솟는 자신의 저택이었습니다. 가솔과 하인, 처자식은 모두 행방이 묘연했습니다. 어둠 속의 자객은 그에게 준비할 틈을 주지 않았고, 칼끝으로 그를 도망의 길로 몰아넣었습니다. 그러나 그를 진정으로 절망케 한 것은, 10년 전 그 대전의 난이 원래 형님이 그를 위해 준비한 것이었다는 상대의 말이었습니다.	merged_from_huax_draft; term_ui_state_cleanup_pending_lua
t_language.xml	960137	氏|名	가문|이름	年轻的贵族自幼秉持祖训，严于律己，从不懈怠。功夫亦不负有心人，虽不至于将名氏发扬光大，却亦秉持了前人辉煌。至少名声遍及之处，同僚百姓，有口皆碑。	젊은 귀족은 어려서부터 조훈을 받들어 자신에게 엄격했고 결코 게을리하지 않았습니다. 공은 들인 만큼 배신하지 않는 법이라, 가문의 이름을 널리 떨치는 정도까지는 아니었으나 선조들의 영광을 이어가기에는 충분했습니다. 적어도 명성이 닿는 곳마다 동료와 백성들 사이에 칭송이 자자했습니다.	merged_from_huax_draft
t_language.xml	960138		가문	虽为贵族，却频频遭到他人排挤欺负。毕竟家族作风骄奢，对待民众态度恶劣。因此只要他外出行事，加上年纪尚小，自然成为了其余街坊的报复对象。忍无可忍后，他利用钱财寻差，偷偷做掉了最为排挤自己的几家。贵族作风不该如此，他暗下决心，并决意从周身家中的昏庸之辈开始着手肃清。	귀족임에도 불구하고 빈번하게 타인의 배척과 괴롭힘을 당했습니다. 가문의 기풍이 사치스럽고 백성을 대하는 태도가 악랄했기 때문입니다. 그래서 그가 밖으로 나갈 때면, 아직 나이가 어리다는 점 때문에 자연스럽게 주변 이웃들의 보복 대상이 되었습니다. 참다못한 그는 재물을 이용해 사람을 사서 자신을 가장 심하게 배척하던 몇 가문을 몰래 제거했습니다. 귀족의 도리는 이래서는 안 된다고 그는 속으로 다짐하며, 주변 가문의 혼용하고 무능한 자들부터 숙청하기로 결심했습니다.	merged_from_huax_draft
t_language.xml	960142		가문	家族对其百般指责，极尽羞辱时，他并未往最坏方面想。家族开始放弃对其栽培时，他仍然相信是对自己有其余安排。可直到他差点死于血亲之手时，他彻底崩溃失望，愤而出走。仇恨的种子早早种下，他将注定与其共生。	가문이 그를 온갖 말로 질책하고 극도로 모욕할 때도, 그는 최악의 상황까지는 생각하지 않았습니다. 가문이 그에 대한 교육을 포기하기 시작했을 때도, 그는 여전히 자신을 위한 다른 안배가 있을 것이라 믿었습니다. 그러나 혈육의 손에 죽을 뻔한 고비를 넘기고 나서야 그는 완전히 무너져 실망했고, 분연히 가출했습니다. 증오의 씨앗은 일찍이 심어졌고, 그는 운명적으로 그것과 공생하게 될 것입니다.	merged_from_huax_draft
t_language.xml	960143	名	이름	尽管如此年轻，却已早早组织乡里亲民下地耕作，搭建起了远近闻名的粮仓。因为他相信，只有足够的粮食才能保障人们的生存，延续人类的文明。上面得知以后，将其正式册封为司农。不仅赏赐给了他更多耕田，还给予了他们更有保障的庇护，以免遭受暴徒的掠夺。兴许，地里那些人高马大的成年人，很难将引路人的形象与这般毛头小子联系起来罢。	이토록 젊음에도 불구하고 일찍이 고을 사람들을 조직해 땅을 일구고 농사를 짓게 하여, 원근에 이름난 식량 창고를 세웠습니다. 충분한 식량이 있어야만 사람들의 생존을 보장하고 인류의 문명을 이어갈 수 있다고 믿었기 때문입니다. 윗선에서 이 소식을 듣고 그를 정식으로 사농에 책봉했습니다. 그에게 더 많은 경작지를 하사했을 뿐만 아니라, 폭도들의 약탈로부터 보호받을 수 있는 보장된 비호까지 제공했습니다. 어쩌면 밭에 있는 그 기골이 장대한 성인들은, 길잡이의 형상과 이런 풋내기 소년을 연관 짓기 어려웠을지도 모릅니다.	merged_from_huax_draft
t_language.xml	960145	名	이름	逐渐精湛的手艺让远近诸侯都闻得他的名。于是各国军队的锻造邀请都纷至沓来。可没有想到，终有一日同由他打造兵器的两支军队展开了作战，最后败走的那支主将为了泄愤，责怨是匠人打造的武器品质不佳，才落得如此下场。于是将他的作坊剿灭，他也因此几近丧命。从此以后，名匠的风声逐日衰减，其确切下落再无人知晓。	점차 정교해지는 솜씨 덕분에 원근의 제후들이 모두 그의 이름을 알게 되었습니다. 그리하여 각국 군대의 단조 요청이 쇄도했습니다. 그러나 뜻밖에도 자신이 만든 병기를 든 두 군대가 전쟁을 벌이게 되었고, 마지막에 패퇴한 쪽의 주장이 화풀이를 위해 장인이 만든 무기의 품질이 좋지 않아 이 꼴이 되었다고 탓했습니다. 그리하여 그의 작업장을 소탕했고, 그 또한 그 과정에서 목숨을 잃을 뻔했습니다. 그 후로 명장의 소문은 나날이 줄어들었고, 그의 정확한 행방을 아는 이는 더 이상 아무도 없었습니다.	merged_from_huax_draft
t_language.xml	960163	名	이름	人类的敌人分为两大类——看得见与看不见的。那些属于自然、人类所看得见的，早已有名垂青史的英雄迎难而上；而那些看不见的敌人，却总能在无形中夺走人的性命。兴许是神明为了警醒人类的局限，提醒人类的生命依然千疮百孔，外强中干，才创造了它们与人类并生？当他每每出现在病榻之前时，人们终于意识到，这是他们全新的救星。	인류의 적은 크게 두 가지로 나뉩니다——보이는 적과 보이지 않는 적입니다. 자연과 인류에 속해 눈에 보이는 적들은 이미 역사에 이름을 남긴 영웅들이 맞서 싸웠습니다. 그러나 보이지 않는 적들은 언제나 무형 중에 사람의 목숨을 앗아갑니다. 어쩌면 신령이 인류의 한계를 경고하고, 인류의 생명이 여전히 허점투성이며 겉만 번지르르하다는 것을 일깨워주기 위해 그것들을 인류와 공생하게 만든 것일까요? 그가 병상 앞에 나타날 때마다 사람들은 마침내 깨달았습니다. 이것이 바로 그들의 새로운 구세주라는 사실을 말입니다.	merged_from_huax_draft
t_language.xml	960165	名		总有人说他过于倨傲。可说到底，那些诸侯王相，大多懂个甚么治国理政？不过是两眼一翻，尸位素餐罢了。他总是游说那些有识之士，若想寻得位置，施展抱负，不如先练好一副口才，学会逢人说人话，逢鬼说鬼话。这样既避免了对牛鼓簧，又能渐渐为自己讨来个名声。毕竟指望愚人能有一双慧眼，不如依赖自己的才华。	총 누군가는 그가 너무 거만하다고 말한다. 하지만 따지고 보면, 저 제후와 왕상들이 도대체 치국안민에 대해 무엇을 안단 말인가? 그저 눈을 치켜뜨고 자리만 차지한 채 녹봉이나 축낼 뿐이다. 그는 항상 식견 있는 선비들에게 위치를 찾고 포부를 펼치고 싶다면, 먼저 구변을 익혀 사람을 만나면 사람의 말을 하고 귀신을 만나면 귀신의 말을 하는 법을 배우라고 설득했다. 이렇게 하면 소귀에 경 읽기를 피하면서도 점차 자신의 명성을 쌓을 수 있기 때문이다. 결국 어리석은 자가 혜안을 갖기를 기대하는 것보다 자신의 재능에 의지하는 편이 낫다.	merged_from_huax_draft
t_language.xml	960178		세가	他究竟在种种不定中寻求什么？是那局势未揭之前的悬然未知？还是心有成竹的运筹帷幄？我们只能知道，那几两筹码，几张底牌，已并非他所诉求之物。若人心为峰，他已最终誓要登顶。	그는 도대체 이 수많은 불확실함 속에서 무엇을 찾고 있는가? 형세가 드러나기 전의 아슬아슬한 미지인가? 아니면 가슴속에 승산이 있는 운주유악인가? 우리가 알 수 있는 것은, 그 몇 냥의 판돈과 몇 장의 패는 이미 그가 추구하는 바가 아니라는 점이다. 사람의 마음이 산봉우리라면, 그는 결국 그 정상에 오르기로 맹세했다.	merged_from_huax_draft
t_language.xml	960185	名	이름	君子去仁，恶乎成名？君子无终食之间违仁，造次必于是，颠沛必于是。	군자가 인을 버리면 어찌 이름을 이루겠는가? 군자는 밥 한 끼 먹는 사이에도 인을 어기지 않으니, 다급한 순간에도 반드시 인에 처하고, 위태로운 순간에도 반드시 인에 처한다.	merged_from_huax_draft
t_language.xml	999912	宗族	가문	宗族宅邸	가문 저택	merged_from_huax_draft; fine_term_fix
t_language.xml	999927	名		"无权限打开目录，请手动前往
C:\Users\设备名\AppData\LocalLow\qchz\hxss\GameData"	"디렉터리를 열 권한이 없습니다. 수동으로 이동해 주세요.
C:\Users\장치명\AppData\LocalLow\qchz\hxss\GameData"	merged_from_huax_draft; question_mark_repair; applied_from_update_report
t_language.xml	1000011	宗族	가문	 &lt;color=#005AE1 &gt;左键 &lt;/color &gt;可快速打开宗族仓库。	&lt;color=#005AE1 &gt;좌클릭 &lt;/color &gt;으로 가문 창고를 빠르게 열 수 있습니다.	merged_from_huax_draft_normalized; fine_term_fix
t_language.xml	1000013	宗族	가문	点击 &lt;color=#005AE1 &gt;成员 &lt;/color &gt;，可查看宗族内所有成员情况。	&lt;color=#005AE1 &gt;구성원 &lt;/color &gt;을(를) 클릭하면 가문 내 모든 구성원의 현황을 확인할 수 있습니다.	merged_from_huax_draft_normalized; fine_term_fix
t_language.xml	1000014	宗族|名	가문	选择一名宗族成员。	가문 구성원 한 명을 선택하십시오.	merged_from_huax_draft; fine_term_fix
t_language.xml	1000020	名	이름	可点击 &lt;color=#005AE1 &gt;对方姓名板 &lt;/color &gt;可查看目标角色详情。	&lt;color=#005AE1 &gt;상대방 이름표 &lt;/color &gt;를 클릭하여 대상 인물의 상세 정보를 확인할 수 있습니다.	merged_from_huax_draft_normalized; antigravity_modern_tone_merge
t_language.xml	1000101	名	세가	战国大势波谲云诡。秦将白起威震天下，列国危惧。苏秦遗志未泯，合纵之士周游诸国，欲缔抗秦同盟；张仪故智犹存，连横之策暗潮涌动，意图瓦解东方。邦交似棋，征伐如弈，名将谋臣皆入局中——是携手抗暴，还是择强而附？天下命运，待君执子。	전국시대의 정세는 변화무쌍하도다. 진나라 장수 백기의 위세가 천하를 진동시키니 열국이 두려움에 떨고 있다. 소진의 유지는 아직 사라지지 않아, 합종의 선비들이 제국을 주유하며 항진 동맹을 맺으려 하고, 장의의 옛 지략은 여전하여 연횡의 책략이 암류처럼 몰아치며 동방을 와해시키려 한다. 외교는 바둑과 같고 정벌은 장기와 같으니, 명장과 모사들이 모두 판 위에 올랐구나. 손을 잡고 폭거에 대항할 것인가, 아니면 강한 쪽에 붙을 것인가? 천하의 운명은 그대의 한 수에 달려 있다.	merged_from_huax_draft
t_tasklanguage.xml	100124	名		俘虏%s名%s。	%s(명)의 %s을(를) 포로로 잡으십시오.	merged_from_huax_draft
